"","STRATA","STRATA_AREA","PLOT","PLOT_AREA","DBH","TH","OBS","DH","TH_EST","CSA","AGE","VWB","VWOB"
"684",4,51,9,810,13.5,NA,"N",20.72,20.3467737967554,0.0143138815279185,65.1333333333333,0.139838421299668,0.121769688996164
"685",4,51,9,810,13.5,NA,"N",20.72,20.3467737967554,0.0143138815279185,65.1333333333333,0.139838421299668,0.121769688996164
"686",4,51,9,810,13.5,NA,"N",20.72,20.3467737967554,0.0143138815279185,65.1333333333333,0.139838421299668,0.121769688996164
"687",4,51,9,810,13.5,NA,"N",20.72,20.3467737967554,0.0143138815279185,65.1333333333333,0.139838421299668,0.121769688996164
"688",4,51,9,810,14.5,NA,"N",20.72,20.8520344589552,0.0165129963854313,65.1333333333333,0.162733722580336,0.141918638260862
"689",4,51,9,810,12.5,NA,"N",20.72,19.7759893485108,0.0122718463030851,65.1333333333333,0.118513371616913,0.103029926172626
"690",4,51,9,810,15,NA,"N",20.72,21.083476714777,0.0176714586764426,65.1333333333333,0.174760264687936,0.152513194941705
"691",4,51,9,810,12,NA,"N",20.72,19.4619887515751,0.0113097335529233,65.1333333333333,0.108450391291105,0.0941974611671203
"692",4,51,9,810,14,NA,"N",20.72,20.6068792069759,0.01539380400259,65.1333333333333,0.151091827909456,0.131669726154587
"693",4,51,9,810,15,22.5,"D",20.72,22.5,0.0176714586764426,65.1333333333333,0.187238309976679,0.163612871683801
"694",4,51,9,810,14,NA,"N",20.72,20.6068792069759,0.01539380400259,65.1333333333333,0.151091827909456,0.131669726154587
"695",4,51,9,810,14,13.6,"D",20.72,13.6,0.01539380400259,65.1333333333333,0.0972363449635676,0.0840441367341508
"696",4,51,9,810,14,NA,"N",20.72,20.6068792069759,0.01539380400259,65.1333333333333,0.151091827909456,0.131669726154587
"697",4,51,9,810,12,NA,"N",20.72,19.4619887515751,0.0113097335529233,65.1333333333333,0.108450391291105,0.0941974611671203
"698",4,51,9,810,12,NA,"N",20.72,19.4619887515751,0.0113097335529233,65.1333333333333,0.108450391291105,0.0941974611671203
"699",4,51,9,810,13,NA,"N",20.72,20.0703307393852,0.0132732289614169,65.1333333333333,0.128977527859139,0.112221907934937
"700",4,51,9,810,13,NA,"N",20.72,20.0703307393852,0.0132732289614169,65.1333333333333,0.128977527859139,0.112221907934937
"701",4,51,9,810,14,NA,"N",20.72,20.6068792069759,0.01539380400259,65.1333333333333,0.151091827909456,0.131669726154587
"702",4,51,9,810,14.5,NA,"N",20.72,20.8520344589552,0.0165129963854313,65.1333333333333,0.162733722580336,0.141918638260862
"703",4,51,9,810,15.5,NA,"N",20.72,21.3023122464757,0.0188691908756237,65.1333333333333,0.187167784896409,0.163450306214766
"704",4,51,9,810,14.5,23.1,"D",20.72,23.1,0.0165129963854313,65.1333333333333,0.181399537263818,0.158517295099154
"705",4,51,9,810,14,NA,"N",20.72,20.6068792069759,0.01539380400259,65.1333333333333,0.151091827909456,0.131669726154587
"706",4,51,9,810,13,NA,"N",20.72,20.0703307393852,0.0132732289614169,65.1333333333333,0.128977527859139,0.112221907934937
"707",4,51,9,810,15.5,NA,"N",20.72,21.3023122464757,0.0188691908756237,65.1333333333333,0.187167784896409,0.163450306214766
"708",4,51,9,810,14.5,NA,"N",20.72,20.8520344589552,0.0165129963854313,65.1333333333333,0.162733722580336,0.141918638260862
"709",4,51,9,810,14.5,NA,"N",20.72,20.8520344589552,0.0165129963854313,65.1333333333333,0.162733722580336,0.141918638260862
"710",4,51,9,810,15,NA,"N",20.72,21.083476714777,0.0176714586764426,65.1333333333333,0.174760264687936,0.152513194941705
"711",4,51,9,810,13,NA,"N",20.72,20.0703307393852,0.0132732289614169,65.1333333333333,0.128977527859139,0.112221907934937
"712",4,51,9,810,14.5,NA,"N",20.72,20.8520344589552,0.0165129963854313,65.1333333333333,0.162733722580336,0.141918638260862
"713",4,51,9,810,12,NA,"N",20.72,19.4619887515751,0.0113097335529233,65.1333333333333,0.108450391291105,0.0941974611671203
"714",4,51,9,810,13,NA,"N",20.72,20.0703307393852,0.0132732289614169,65.1333333333333,0.128977527859139,0.112221907934937
"715",4,51,9,810,14,NA,"N",20.72,20.6068792069759,0.01539380400259,65.1333333333333,0.151091827909456,0.131669726154587
"716",4,51,9,810,15,NA,"N",20.72,21.083476714777,0.0176714586764426,65.1333333333333,0.174760264687936,0.152513194941705
"717",4,51,9,810,14.5,NA,"N",20.72,20.8520344589552,0.0165129963854313,65.1333333333333,0.162733722580336,0.141918638260862
"718",4,51,9,810,14.5,NA,"N",20.72,20.8520344589552,0.0165129963854313,65.1333333333333,0.162733722580336,0.141918638260862
"719",4,51,9,810,13.5,NA,"N",20.72,20.3467737967554,0.0143138815279185,65.1333333333333,0.139838421299668,0.121769688996164
"720",4,51,9,810,14,NA,"N",20.72,20.6068792069759,0.01539380400259,65.1333333333333,0.151091827909456,0.131669726154587
"721",4,51,10,810,15.5,22.2,"N",21.68,22.2,0.0188691908756237,65.1333333333333,0.195543728426834,0.170904206714589
"722",4,51,10,810,12.5,21.2,"N",21.68,21.2,0.0122718463030851,65.1333333333333,0.127583750682678,0.111067784057794
"723",4,51,10,810,15,21.3,"N",21.68,21.3,0.0176714586764426,65.1333333333333,0.176664395339907,0.15420605940102
"724",4,51,10,810,14,21.6,"N",21.68,21.6,0.01539380400259,65.1333333333333,0.158825972677413,0.13853847614732
"725",4,51,10,810,11.5,20.9,"N",21.68,20.9,0.0103868907109313,65.1333333333333,0.108536619813531,0.0943484660464422
"726",4,51,10,810,16,22.7,"N",21.68,22.7,0.0201061929829747,65.1333333333333,0.211709497542158,0.185197553893529
"727",4,51,10,810,14,21.6,"N",21.68,21.6,0.01539380400259,65.1333333333333,0.158825972677413,0.13853847614732
"728",4,51,10,810,13,21.7,"N",21.68,21.7,0.0132732289614169,65.1333333333333,0.140111683016627,0.122097822287517
"729",4,51,10,810,14,21.8,"N",21.68,21.8,0.01539380400259,65.1333333333333,0.160386158126704,0.139924853689527
"730",4,51,10,810,13.5,21.6,"N",21.68,21.6,0.0143138815279185,65.1333333333333,0.148990339977636,0.12989239689667
"731",4,51,10,810,14,21.5,"N",21.68,21.5,0.01539380400259,65.1333333333333,0.158046207747777,0.137845673588242
"732",4,51,10,810,13,21.6,"N",21.68,21.6,0.0132732289614169,65.1333333333333,0.139426966468842,0.12149004931153
"733",4,51,10,810,13,21.6,"N",21.68,21.6,0.0132732289614169,65.1333333333333,0.139426966468842,0.12149004931153
"734",4,51,10,810,13,21.5,"N",21.68,21.5,0.0132732289614169,65.1333333333333,0.138742442037068,0.120882502445083
"735",4,51,10,810,14,22.2,"N",21.68,22.2,0.01539380400259,65.1333333333333,0.163509125147607,0.142700668202904
"736",4,51,10,810,13.5,NA,"N",21.68,21.1132271698641,0.0143138815279185,65.1333333333333,0.145431661026735,0.126732784421138
"737",4,51,10,810,15.5,NA,"N",21.68,22.1047603023405,0.0188691908756237,65.1333333333333,0.194654098603185,0.170112222440984
"738",4,51,10,810,14.5,NA,"N",21.68,21.6375207629212,0.0165129963854313,65.1333333333333,0.169242725711308,0.147702965625722
"739",4,51,10,810,14,NA,"N",21.68,21.3831306282183,0.01539380400259,65.1333333333333,0.157135179989978,0.137036327817714
"740",4,51,10,810,15,NA,"N",21.68,21.8776813393685,0.0176714586764426,65.1333333333333,0.181750303949539,0.15872933580815
"741",4,51,10,810,13,NA,"N",21.68,20.826370632897,0.0132732289614169,65.1333333333333,0.134136354925519,0.116795854394399
"742",4,51,10,810,15.5,22.6,"D",21.68,22.6,0.0188691908756237,65.1333333333333,0.199282626484815,0.174233454735548
"743",4,51,10,810,15,20.9,"D",21.68,20.9,0.0176714586764426,65.1333333333333,0.173147676385033,0.151079794342836
"744",4,51,10,810,14.5,NA,"N",21.68,21.6375207629212,0.0165129963854313,65.1333333333333,0.169242725711308,0.147702965625722
"745",4,51,10,810,14,NA,"N",21.68,21.3831306282183,0.01539380400259,65.1333333333333,0.157135179989978,0.137036327817714
"746",4,51,10,810,13,NA,"N",21.68,20.826370632897,0.0132732289614169,65.1333333333333,0.134136354925519,0.116795854394399
"747",4,51,10,810,13,NA,"N",21.68,20.826370632897,0.0132732289614169,65.1333333333333,0.134136354925519,0.116795854394399
"748",4,51,10,810,14,NA,"N",21.68,21.3831306282183,0.01539380400259,65.1333333333333,0.157135179989978,0.137036327817714
"749",4,51,10,810,14,NA,"N",21.68,21.3831306282183,0.01539380400259,65.1333333333333,0.157135179989978,0.137036327817714
"750",4,51,10,810,13,NA,"N",21.68,20.826370632897,0.0132732289614169,65.1333333333333,0.134136354925519,0.116795854394399
"751",4,51,10,810,13,NA,"N",21.68,20.826370632897,0.0132732289614169,65.1333333333333,0.134136354925519,0.116795854394399
"752",4,51,10,810,14,NA,"N",21.68,21.3831306282183,0.01539380400259,65.1333333333333,0.157135179989978,0.137036327817714
"753",4,51,10,810,14,NA,"N",21.68,21.3831306282183,0.01539380400259,65.1333333333333,0.157135179989978,0.137036327817714
"754",4,51,10,810,14,NA,"N",21.68,21.3831306282183,0.01539380400259,65.1333333333333,0.157135179989978,0.137036327817714
"755",4,51,10,810,15,NA,"N",21.68,21.8776813393685,0.0176714586764426,65.1333333333333,0.181750303949539,0.15872933580815
"756",4,51,10,810,12.5,NA,"N",21.68,20.5209415406438,0.0122718463030851,65.1333333333333,0.123253654667562,0.107229225353219
"757",4,51,10,810,14,NA,"N",21.68,21.3831306282183,0.01539380400259,65.1333333333333,0.157135179989978,0.137036327817714
"758",4,51,10,810,13.5,NA,"N",21.68,21.1132271698641,0.0143138815279185,65.1333333333333,0.145431661026735,0.126732784421138
"759",4,51,10,810,15,NA,"N",21.68,21.8776813393685,0.0176714586764426,65.1333333333333,0.181750303949539,0.15872933580815
"760",4,51,10,810,14.5,NA,"N",21.68,21.6375207629212,0.0165129963854313,65.1333333333333,0.169242725711308,0.147702965625722
"761",4,51,10,810,14,NA,"N",21.68,21.3831306282183,0.01539380400259,65.1333333333333,0.157135179989978,0.137036327817714
"762",4,51,10,810,12.5,NA,"N",21.68,20.5209415406438,0.0122718463030851,65.1333333333333,0.123253654667562,0.107229225353219
"763",4,51,10,810,16,NA,"N",21.68,22.3197869684319,0.0201061929829747,65.1333333333333,0.207950459178135,0.181848545778924
"764",4,51,10,810,13,NA,"N",21.68,20.826370632897,0.0132732289614169,65.1333333333333,0.134136354925519,0.116795854394399
"765",4,51,10,810,14,NA,"N",21.68,21.3831306282183,0.01539380400259,65.1333333333333,0.157135179989978,0.137036327817714
"766",4,51,10,810,13,NA,"N",21.68,20.826370632897,0.0132732289614169,65.1333333333333,0.134136354925519,0.116795854394399
"767",4,51,10,810,15,NA,"N",21.68,21.8776813393685,0.0176714586764426,65.1333333333333,0.181750303949539,0.15872933580815
"768",4,51,10,810,15,NA,"N",21.68,21.8776813393685,0.0176714586764426,65.1333333333333,0.181750303949539,0.15872933580815
"769",4,51,10,810,14,NA,"N",21.68,21.3831306282183,0.01539380400259,65.1333333333333,0.157135179989978,0.137036327817714
"770",4,51,10,810,14,NA,"N",21.68,21.3831306282183,0.01539380400259,65.1333333333333,0.157135179989978,0.137036327817714
"771",4,51,10,810,12.5,NA,"N",21.68,20.5209415406438,0.0122718463030851,65.1333333333333,0.123253654667562,0.107229225353219
"772",4,51,10,810,13.5,NA,"N",21.68,21.1132271698641,0.0143138815279185,65.1333333333333,0.145431661026735,0.126732784421138
"773",4,51,10,810,15,NA,"N",21.68,21.8776813393685,0.0176714586764426,65.1333333333333,0.181750303949539,0.15872933580815
"774",4,51,10,810,14,NA,"N",21.68,21.3831306282183,0.01539380400259,65.1333333333333,0.157135179989978,0.137036327817714
"775",4,51,10,810,15.5,21,"D",21.68,21,0.0188691908756237,65.1333333333333,0.18435180607454,0.160945698895017
"776",4,51,10,810,16,NA,"N",21.68,22.3197869684319,0.0201061929829747,65.1333333333333,0.207950459178135,0.181848545778924
"777",4,51,10,810,14.5,NA,"N",21.68,21.6375207629212,0.0165129963854313,65.1333333333333,0.169242725711308,0.147702965625722
"778",4,51,10,810,15,21.8,"D",21.68,21.8,0.0176714586764426,65.1333333333333,0.181065918569444,0.158120522243261
"779",4,51,10,810,14,NA,"N",21.68,21.3831306282183,0.01539380400259,65.1333333333333,0.157135179989978,0.137036327817714
"780",4,51,10,810,11,NA,"N",21.68,19.4737032815301,0.00950331777710912,65.1333333333333,0.0931285765375737,0.0807908236657072
"781",4,51,10,810,13,NA,"N",21.68,20.826370632897,0.0132732289614169,65.1333333333333,0.134136354925519,0.116795854394399
"782",4,51,10,810,13.5,NA,"N",21.68,21.1132271698641,0.0143138815279185,65.1333333333333,0.145431661026735,0.126732784421138
"783",4,51,10,810,12,NA,"N",21.68,20.1951126893085,0.0113097335529233,65.1333333333333,0.112788176510272,0.0980367662718365
"784",4,51,10,810,15,NA,"N",21.68,21.8776813393685,0.0176714586764426,65.1333333333333,0.181750303949539,0.15872933580815
"785",4,51,10,810,15,NA,"N",21.68,21.8776813393685,0.0176714586764426,65.1333333333333,0.181750303949539,0.15872933580815
"786",4,51,10,810,15.5,NA,"N",21.68,22.1047603023405,0.0188691908756237,65.1333333333333,0.194654098603185,0.170112222440984
"787",4,51,10,810,14.5,NA,"N",21.68,21.6375207629212,0.0165129963854313,65.1333333333333,0.169242725711308,0.147702965625722
"788",4,51,10,810,15,NA,"N",21.68,21.8776813393685,0.0176714586764426,65.1333333333333,0.181750303949539,0.15872933580815
"789",4,51,10,810,9.5,NA,"N",21.68,18.176740318047,0.00708821842466197,65.1333333333333,0.0668986882222646,0.0578369254025391
"790",4,51,10,810,14.5,NA,"N",21.68,21.6375207629212,0.0165129963854313,65.1333333333333,0.169242725711308,0.147702965625722
"791",4,51,10,810,14.5,NA,"N",21.68,21.6375207629212,0.0165129963854313,65.1333333333333,0.169242725711308,0.147702965625722
"792",4,51,10,810,12,NA,"N",21.68,20.1951126893085,0.0113097335529233,65.1333333333333,0.112788176510272,0.0980367662718365
"793",4,51,10,810,14,NA,"N",21.68,21.3831306282183,0.01539380400259,65.1333333333333,0.157135179989978,0.137036327817714
"794",4,51,10,810,15,NA,"N",21.68,21.8776813393685,0.0176714586764426,65.1333333333333,0.181750303949539,0.15872933580815
"795",4,51,10,810,14,NA,"N",21.68,21.3831306282183,0.01539380400259,65.1333333333333,0.157135179989978,0.137036327817714
"796",4,51,10,810,15,22.1,"D",21.68,22.1,0.0176714586764426,65.1333333333333,0.183709780322088,0.160472676800479
"797",4,51,10,810,14,NA,"N",21.68,21.3831306282183,0.01539380400259,65.1333333333333,0.157135179989978,0.137036327817714
"798",4,51,10,810,14,NA,"N",21.68,21.3831306282183,0.01539380400259,65.1333333333333,0.157135179989978,0.137036327817714
"799",4,51,10,810,14,NA,"N",21.68,21.3831306282183,0.01539380400259,65.1333333333333,0.157135179989978,0.137036327817714
"800",4,51,10,810,13,NA,"N",21.68,20.826370632897,0.0132732289614169,65.1333333333333,0.134136354925519,0.116795854394399
"801",4,51,10,810,14,NA,"N",21.68,21.3831306282183,0.01539380400259,65.1333333333333,0.157135179989978,0.137036327817714
"802",4,51,10,810,15,NA,"N",21.68,21.8776813393685,0.0176714586764426,65.1333333333333,0.181750303949539,0.15872933580815
"803",4,51,10,810,14,NA,"N",21.68,21.3831306282183,0.01539380400259,65.1333333333333,0.157135179989978,0.137036327817714
"804",4,51,10,810,14,NA,"N",21.68,21.3831306282183,0.01539380400259,65.1333333333333,0.157135179989978,0.137036327817714
"805",4,51,10,810,14,NA,"N",21.68,21.3831306282183,0.01539380400259,65.1333333333333,0.157135179989978,0.137036327817714
"806",4,51,10,810,15,NA,"N",21.68,21.8776813393685,0.0176714586764426,65.1333333333333,0.181750303949539,0.15872933580815
"807",4,51,10,810,14.5,NA,"N",21.68,21.6375207629212,0.0165129963854313,65.1333333333333,0.169242725711308,0.147702965625722
"808",4,51,10,810,13,NA,"N",21.68,20.826370632897,0.0132732289614169,65.1333333333333,0.134136354925519,0.116795854394399
"809",4,51,10,810,15,NA,"N",21.68,21.8776813393685,0.0176714586764426,65.1333333333333,0.181750303949539,0.15872933580815
"810",4,51,10,810,13,NA,"N",21.68,20.826370632897,0.0132732289614169,65.1333333333333,0.134136354925519,0.116795854394399
"811",4,51,11,810,13.5,21.3,"N",22.5,21.3,0.0143138815279185,65.1333333333333,0.146796530418558,0.127944430423661
"812",4,51,11,810,14,22.1,"N",22.5,22.1,0.01539380400259,65.1333333333333,0.162728061188721,0.142006334812943
"813",4,51,11,810,13,20.9,"N",22.5,20.9,0.0132732289614169,65.1333333333333,0.134639377421133,0.117242024310991
"814",4,51,11,810,14,21.7,"N",22.5,21.7,0.01539380400259,65.1333333333333,0.159605956452894,0.139231536545385
"815",4,51,11,810,14,22,"N",22.5,22,0.01539380400259,65.1333333333333,0.161947211421283,0.141312253892407
"816",4,51,11,810,14,20,"N",22.5,20,0.01539380400259,65.1333333333333,0.146376666813915,0.127485350100552
"817",4,51,11,810,13,20.2,"N",22.5,20.2,0.0132732289614169,65.1333333333333,0.129861499563686,0.113005421327983
"818",4,51,11,810,13,20.2,"N",22.5,20.2,0.0132732289614169,65.1333333333333,0.129861499563686,0.113005421327983
"819",4,51,11,810,13,21,"N",22.5,21,0.0132732289614169,65.1333333333333,0.135322731261878,0.117848193906035
"820",4,51,11,810,14,21.4,"N",22.5,21.4,0.01539380400259,65.1333333333333,0.157266662620049,0.137153129970815
"821",4,51,11,810,15,22.3,"N",22.5,22.3,0.0176714586764426,65.1333333333333,0.185473565603171,0.162042208344512
"822",4,51,11,810,14,21.8,"N",22.5,21.8,0.01539380400259,65.1333333333333,0.160386158126704,0.139924853689527
"823",4,51,11,810,15,22.3,"N",22.5,22.3,0.0176714586764426,65.1333333333333,0.185473565603171,0.162042208344512
"824",4,51,11,810,14.5,22,"N",22.5,22,0.0165129963854313,65.1333333333333,0.172251307991991,0.15037800015085
"825",4,51,11,810,14,21.2,"N",22.5,21.2,0.01539380400259,65.1333333333333,0.155708235638002,0.135768824021161
"826",4,51,11,810,15,NA,"N",22.5,22.5509588365762,0.0176714586764426,65.1333333333333,0.187688108929496,0.164013247375903
"827",4,51,11,810,14.5,NA,"N",22.5,22.303407407811,0.0165129963854313,65.1333333333333,0.174771906558395,0.152619822391282
"828",4,51,11,810,13.5,NA,"N",22.5,21.7629788746449,0.0143138815279185,65.1333333333333,0.150182931436316,0.130951568694423
"829",4,51,11,810,14.5,NA,"N",22.5,22.303407407811,0.0165129963854313,65.1333333333333,0.174771906558395,0.152619822391282
"830",4,51,11,810,14,NA,"N",22.5,22.0411885114332,0.01539380400259,65.1333333333333,0.162268805816156,0.141598104845709
"831",4,51,11,810,13,NA,"N",22.5,21.4672944345618,0.0132732289614169,65.1333333333333,0.138518606283356,0.120683850037788
"832",4,51,11,810,13.5,NA,"N",22.5,21.7629788746449,0.0143138815279185,65.1333333333333,0.150182931436316,0.130951568694423
"833",4,51,11,810,14.5,NA,"N",22.5,22.303407407811,0.0165129963854313,65.1333333333333,0.174771906558395,0.152619822391282
"834",4,51,11,810,13,NA,"N",22.5,21.4672944345618,0.0132732289614169,65.1333333333333,0.138518606283356,0.120683850037788
"835",4,51,11,810,14,21.9,"D",22.5,21.9,0.01539380400259,65.1333333333333,0.161166576759757,0.140618426496463
"836",4,51,11,810,14,NA,"N",22.5,22.0411885114332,0.01539380400259,65.1333333333333,0.162268805816156,0.141598104845709
"837",4,51,11,810,12,NA,"N",22.5,20.816609762804,0.0113097335529233,65.1333333333333,0.116472980230594,0.101300294092522
"838",4,51,11,810,14,NA,"N",22.5,22.0411885114332,0.01539380400259,65.1333333333333,0.162268805816156,0.141598104845709
"839",4,51,11,810,14.5,NA,"N",22.5,22.303407407811,0.0165129963854313,65.1333333333333,0.174771906558395,0.152619822391282
"840",4,51,11,810,14.5,22.1,"D",22.5,22.1,0.0165129963854313,65.1333333333333,0.173081840315494,0.151116609138381
"841",4,51,11,810,11.5,NA,"N",22.5,20.457594384856,0.0103868907109313,65.1333333333333,0.106101462483382,0.0921926538660528
"842",4,51,11,810,15,NA,"N",22.5,22.5509588365762,0.0176714586764426,65.1333333333333,0.187688108929496,0.164013247375903
"843",4,51,11,810,12.5,NA,"N",22.5,21.152465875719,0.0122718463030851,65.1333333333333,0.127280366857744,0.110798759247886
"844",4,51,11,810,13,NA,"N",22.5,21.4672944345618,0.0132732289614169,65.1333333333333,0.138518606283356,0.120683850037788
"845",4,51,11,810,14,NA,"N",22.5,22.0411885114332,0.01539380400259,65.1333333333333,0.162268805816156,0.141598104845709
"846",4,51,11,810,15.5,NA,"N",22.5,22.7850260700823,0.0188691908756237,65.1333333333333,0.201013472155462,0.175775056821256
"847",4,51,11,810,13.5,NA,"N",22.5,21.7629788746449,0.0143138815279185,65.1333333333333,0.150182931436316,0.130951568694423
"848",4,51,11,810,15,NA,"N",22.5,22.5509588365762,0.0176714586764426,65.1333333333333,0.187688108929496,0.164013247375903
"849",4,51,11,810,NA,NA,"F",22.5,NA,NA,65.1333333333333,NA,NA
"850",4,51,11,810,14,22.5,"D",22.5,22.5,0.01539380400259,65.1333333333333,0.165853593147509,0.144785172773833
"851",4,51,11,810,13,NA,"N",22.5,21.4672944345618,0.0132732289614169,65.1333333333333,0.138518606283356,0.120683850037788
"852",4,51,11,810,12,NA,"N",22.5,20.816609762804,0.0113097335529233,65.1333333333333,0.116472980230594,0.101300294092522
"853",4,51,11,810,14,NA,"N",22.5,22.0411885114332,0.01539380400259,65.1333333333333,0.162268805816156,0.141598104845709
"854",4,51,11,810,15,NA,"N",22.5,22.5509588365762,0.0176714586764426,65.1333333333333,0.187688108929496,0.164013247375903
"855",4,51,11,810,15,NA,"N",22.5,22.5509588365762,0.0176714586764426,65.1333333333333,0.187688108929496,0.164013247375903
"856",4,51,11,810,14,NA,"N",22.5,22.0411885114332,0.01539380400259,65.1333333333333,0.162268805816156,0.141598104845709
"857",4,51,11,810,13,NA,"N",22.5,21.4672944345618,0.0132732289614169,65.1333333333333,0.138518606283356,0.120683850037788
"858",4,51,11,810,13.5,NA,"N",22.5,21.7629788746449,0.0143138815279185,65.1333333333333,0.150182931436316,0.130951568694423
"859",4,51,11,810,14,NA,"N",22.5,22.0411885114332,0.01539380400259,65.1333333333333,0.162268805816156,0.141598104845709
"860",4,51,11,810,14,NA,"N",22.5,22.0411885114332,0.01539380400259,65.1333333333333,0.162268805816156,0.141598104845709
"861",4,51,11,810,12.5,NA,"N",22.5,21.152465875719,0.0122718463030851,65.1333333333333,0.127280366857744,0.110798759247886
"862",4,51,11,810,15,NA,"N",22.5,22.5509588365762,0.0176714586764426,65.1333333333333,0.187688108929496,0.164013247375903
"863",4,51,11,810,12.5,NA,"N",22.5,21.152465875719,0.0122718463030851,65.1333333333333,0.127280366857744,0.110798759247886
"864",4,51,11,810,15,NA,"N",22.5,22.5509588365762,0.0176714586764426,65.1333333333333,0.187688108929496,0.164013247375903
"865",4,51,11,810,14,NA,"N",22.5,22.0411885114332,0.01539380400259,65.1333333333333,0.162268805816156,0.141598104845709
"866",4,51,11,810,13,NA,"N",22.5,21.4672944345618,0.0132732289614169,65.1333333333333,0.138518606283356,0.120683850037788
"867",4,51,11,810,14,NA,"N",22.5,22.0411885114332,0.01539380400259,65.1333333333333,0.162268805816156,0.141598104845709
"868",4,51,11,810,14,NA,"N",22.5,22.0411885114332,0.01539380400259,65.1333333333333,0.162268805816156,0.141598104845709
"869",4,51,11,810,16,NA,"N",22.5,23.0066701017589,0.0201061929829747,65.1333333333333,0.214744226480087,0.187902068460967
"870",4,51,11,810,15,23.2,"D",22.5,23.2,0.0176714586764426,65.1333333333333,0.19342235370558,0.169118974036857
"871",4,51,11,810,13,NA,"N",22.5,21.4672944345618,0.0132732289614169,65.1333333333333,0.138518606283356,0.120683850037788
"872",4,51,11,810,14,NA,"N",22.5,22.0411885114332,0.01539380400259,65.1333333333333,0.162268805816156,0.141598104845709
"873",4,51,11,810,14,NA,"N",22.5,22.0411885114332,0.01539380400259,65.1333333333333,0.162268805816156,0.141598104845709
"874",4,51,11,810,16,NA,"N",22.5,23.0066701017589,0.0201061929829747,65.1333333333333,0.214744226480087,0.187902068460967
"875",4,51,11,810,14,NA,"N",22.5,22.0411885114332,0.01539380400259,65.1333333333333,0.162268805816156,0.141598104845709
"876",4,51,11,810,12,NA,"N",22.5,20.816609762804,0.0113097335529233,65.1333333333333,0.116472980230594,0.101300294092522
"877",4,51,11,810,14,NA,"N",22.5,22.0411885114332,0.01539380400259,65.1333333333333,0.162268805816156,0.141598104845709
"878",4,51,11,810,12,NA,"N",22.5,20.816609762804,0.0113097335529233,65.1333333333333,0.116472980230594,0.101300294092522
"879",4,51,11,810,15,NA,"N",22.5,22.5509588365762,0.0176714586764426,65.1333333333333,0.187688108929496,0.164013247375903
"880",4,51,11,810,15,NA,"N",22.5,22.5509588365762,0.0176714586764426,65.1333333333333,0.187688108929496,0.164013247375903
"881",4,51,11,810,15,NA,"N",22.5,22.5509588365762,0.0176714586764426,65.1333333333333,0.187688108929496,0.164013247375903
"882",4,51,11,810,14,NA,"N",22.5,22.0411885114332,0.01539380400259,65.1333333333333,0.162268805816156,0.141598104845709
"883",4,51,11,810,14,NA,"N",22.5,22.0411885114332,0.01539380400259,65.1333333333333,0.162268805816156,0.141598104845709
"884",4,51,11,810,13,NA,"N",22.5,21.4672944345618,0.0132732289614169,65.1333333333333,0.138518606283356,0.120683850037788
"885",4,51,11,810,13,NA,"N",22.5,21.4672944345618,0.0132732289614169,65.1333333333333,0.138518606283356,0.120683850037788
"886",4,51,11,810,14,NA,"N",22.5,22.0411885114332,0.01539380400259,65.1333333333333,0.162268805816156,0.141598104845709
"887",4,51,11,810,16,22.8,"D",22.5,22.8,0.0201061929829747,65.1333333333333,0.212698800566174,0.186079130208492
"888",4,51,11,810,14,NA,"N",22.5,22.0411885114332,0.01539380400259,65.1333333333333,0.162268805816156,0.141598104845709
"889",4,51,11,810,14,NA,"N",22.5,22.0411885114332,0.01539380400259,65.1333333333333,0.162268805816156,0.141598104845709
"890",4,51,11,810,14,NA,"N",22.5,22.0411885114332,0.01539380400259,65.1333333333333,0.162268805816156,0.141598104845709
"891",4,51,11,810,11,NA,"N",22.5,20.0729992491134,0.00950331777710912,65.1333333333333,0.0961710986876033,0.0834802544855496
"892",4,51,11,810,13,NA,"N",22.5,21.4672944345618,0.0132732289614169,65.1333333333333,0.138518606283356,0.120683850037788
"893",4,51,11,810,13,NA,"N",22.5,21.4672944345618,0.0132732289614169,65.1333333333333,0.138518606283356,0.120683850037788
"894",4,51,11,810,13.5,NA,"N",22.5,21.7629788746449,0.0143138815279185,65.1333333333333,0.150182931436316,0.130951568694423
"895",4,51,11,810,13,NA,"N",22.5,21.4672944345618,0.0132732289614169,65.1333333333333,0.138518606283356,0.120683850037788
"896",4,51,11,810,14.5,NA,"N",22.5,22.303407407811,0.0165129963854313,65.1333333333333,0.174771906558395,0.152619822391282
"897",4,51,11,810,14,NA,"N",22.5,22.0411885114332,0.01539380400259,65.1333333333333,0.162268805816156,0.141598104845709
"898",4,51,11,810,14,NA,"N",22.5,22.0411885114332,0.01539380400259,65.1333333333333,0.162268805816156,0.141598104845709
"899",4,51,11,810,14,NA,"N",22.5,22.0411885114332,0.01539380400259,65.1333333333333,0.162268805816156,0.141598104845709
"900",4,51,11,810,15,NA,"N",22.5,22.5509588365762,0.0176714586764426,65.1333333333333,0.187688108929496,0.164013247375903
